0.566123;0.630596;0.760889;0.878487;0.927089;0.974918;1.011;1.05151;1.08522;1.12351;1.17054;1.21155;1.24548;1.27964;1.31393;1.34472;1.37951;1.41298;1.45396;1.48639;1.53051;1.60536;1.68512;1.73676;1.78035;1.82237;1.86489;1.90904;1.95109;1.99901;0.039317;0.0791331;0.119453;0.161115;0.203259;0.260636;0.306319;0.348639;0.391158;0.43576;0.48162;0.529121;0.572424;0.61696;0.660499;0.704969;0.74668;0.787897;0.834403;
0.876991;0.903532;0.930656;0.959918;0.992344;1.02262;1.05012;1.07754;1.10493;1.13314;1.16802;1.19784;1.22562;1.25346;1.28141;1.31127;1.34102;1.37036;1.4057;1.44519;1.4886;1.53271;1.57938;1.61762;1.6542;1.69116;1.72905;1.77305;1.8138;1.84945;1.88763;1.92692;1.96672;2.00821;0.0466599;0.0864209;0.12841;0.180123;0.225873;0.268568;0.313332;0.357128;0.398275;0.44329;0.49426;0.538321;0.582171;0.629221;0.675867;
0.71869;0.747435;0.785983;0.823725;0.858098;0.891245;0.926593;0.960341;0.993556;1.01996;1.04706;1.07475;1.10291;1.13197;1.16731;1.19565;1.22338;1.25241;1.28057;1.31314;1.3422;1.37023;1.39922;1.43112;1.46546;1.50666;1.54734;1.59045;1.63003;1.66891;1.70856;1.74685;1.78791;1.82679;1.86698;1.90565;1.94409;1.991;0.036365;0.0759071;0.118546;0.162927;0.20659;0.248997;0.292836;0.33945;0.383178;0.419304;0.470167;
0.530391;0.56088;0.590593;0.621403;0.648402;0.675641;0.703686;0.732592;0.763489;0.793622;0.821259;0.848372;0.876521;0.905194;0.937131;0.965845;0.993799;1.02484;1.0649;1.10332;1.13998;1.18599;1.22274;1.26236;1.30159;1.33737;1.37346;1.41347;1.45566;1.49706;1.53496;1.57393;1.61485;1.65833;1.69846;1.73796;1.78234;1.82559;1.86459;1.90545;1.94861;1.9937;0.0358131;0.07609;0.114247;0.157048;0.201226;0.245625;0.292084;
0.335245;0.361916;0.388591;0.417817;0.445478;0.479123;0.50831;0.535805;0.563138;0.591184;0.622333;0.652014;0.679803;0.70787;0.73669;0.767148;0.807164;0.844976;0.879892;0.928386;0.974361;1.0129;1.04954;1.08652;1.12688;1.17405;1.20896;1.24648;1.28668;1.32793;1.36474;1.40453;1.44605;1.49977;1.55796;1.60321;1.64423;1.68451;1.72582;1.76768;1.81014;1.8493;1.88731;1.93021;1.97495;0.0197901;0.0593001;0.0938589;0.131559;
